country,ccode,year,month,dates,elecViolence1,l.elecViolence1,elecViolence2,l.elecViolence2,tae1,nvio1,tae2,nvio2,pcgdp,growth,logIMR,logpredict,SPI,lnpop2,political_violence,gov_democracy,gov_interim,logtenure,dem_duration,regav_dem,regav_pcgdp,regav_IMR,regav_growth,gdpdiff,del_reggdp,del_regten,del_regdem,growthdiff,del_reggrow
Senegal,433,2000,3,3/19/2000,peace,0,peace,0,2,3,7,0,603.59198,0.892833412,4.22683382,0.002405009,-0.196267214,83.90136719,-0.351688594,0,0,5.446737289,0,0.549071371,991.8995972,4.384304214,0.964045415,0.608521223,-0.049722251,-0.070050739,0.060573317,0.926132083,-0.014617087
Russia,365,2000,3,3/26/2000,peace,0,peace,0,5,1,6,0,1903.589966,1.330530524,2.980618715,0.000913432,-0.282179426,141.5277405,7.401375771,0,0,1.386294365,0,2.580077298,17098.72852,2.059824873,0.989967031,0.111329332,0.059317481,0.056395084,0.042692851,1.344015002,0.01760162
Iraq,645,2000,3,3/27/2000,peace,1,peace,1,1,3,1,3,1054.800659,1.101979971,3.577947855,0.00124555,-2.191732342,101.6042633,-0.201500952,0,0,5.52146101,0,0.383083711,8821.078125,3.105398651,1.111379056,0.119577296,0.057184171,0.042694867,0.018273553,0.991542876,0.040145319
Peru,135,2000,4,4/9/2000,vio,0,peace,0,3,3,6,1,1940.23999,1.019071102,3.387774467,0.004203344,0.080050598,103.2370682,-0.125138074,0,0,4.779123306,0,2.665947725,6252.5,3.001506656,1.034579022,0.310314268,0.031357348,0.076188937,0.052204706,0.985010386,0.053715218
Peru,135,2000,4,4/9/2000,vio,0,peace,0,3,3,6,1,1940.23999,1.019071102,3.387774467,0.004203344,0.080050598,103.2370682,-0.125138074,0,0,4.779123306,0,2.665947725,6252.5,3.001506656,1.034579022,0.310314268,0.031357348,0.076188937,0.052204706,0.985010386,0.053715218
Greece,350,2000,4,4/9/2000,peace,0,peace,0,6,1,6,1,12268.25,0.882501841,1.931521416,0.000457248,-1.357226009,86.57461548,-0.357962787,1,0,3.970291853,3.286534548,2.576178123,16955.07617,2.073273282,0.987248466,0.723573864,0.015682852,0.010252774,-0.00148538,0.893900454,0.014990337
Georgia,372,2000,4,4/9/2000,peace,0,peace,0,4,1,5,0,742.65802,1.111322641,3.440418005,0.001623999,-0.514768483,71.65994263,-0.345791578,0,0,4.595119953,0,2.576178123,16955.07617,2.073273282,0.987248466,0.043801516,0.015682852,0.010252774,-0.00148538,1.125676751,0.014990337
South Korea,732,2000,4,4/13/2000,peace,0,peace,0,2,2,3,1,12257.02051,1.139651537,1.648658633,0.000592078,1.341282635,115.2648926,-0.361005604,1,0,3.33220458,2.627081156,1.541032132,4890.004883,3.295304642,1.041639089,2.506545544,0.144006774,-0.102652974,0.048852131,1.094094396,-0.012912541
Thailand,800,2000,4,4/29/2000,peace,0,peace,0,2,5,4,1,2030.72998,0.987075388,2.949688435,0.004188397,0.952495981,122.1768494,-0.360803217,1,0,3.433987141,2.187922239,1.541032132,4890.004883,3.295304642,1.041639089,0.415281802,0.144006774,-0.102652974,0.048852131,0.947617471,-0.012912541
Iran,630,2000,5,5/5/2000,peace,0,peace,0,8,3,8,1,5010.496094,1.141928315,3.353406668,0.000812734,-2.77162417,122.9306793,-0.212332919,0,0,3.555348158,0,0.383856294,8821.078125,3.105398651,1.111379056,0.568014026,0.10088864,0.038159225,0.004575622,1.027487755,0.039563887
Ethiopia,530,2000,5,5/14/2000,vio,0,vio,0,4,0,10,0,129.6779938,1.01142633,4.494238853,0.005195772,-0.342464189,123.0104828,6.008635998,0,0,4.700480461,0,0.564310068,991.8995972,4.384304214,0.964045415,0.130737022,-0.046320237,-0.016883731,0.106224336,1.049147964,-0.008311266
Dominican Republic,42,2000,5,5/16/2000,vio,1,peace,0,1,4,2,2,2894.299805,1.082049966,3.505557299,0.000870691,-1.178831805,82.06003571,-0.361005604,1,0,3.850147486,3.135494232,2.670094546,6252.5,3.001506656,1.034579022,0.462902814,0.031357348,0.074855015,0.051810458,1.045884252,0.053715218
Suriname,115,2000,5,5/25/2000,peace,0,peace,0,5,0,5,0,2712.600098,1.023723125,3.407841921,0.003290498,0.191362786,37.79971695,-0.361005604,1,0,3.828641415,2.268683434,2.670094546,6252.5,3.001506656,1.034579022,0.43384248,0.031357348,0.074855015,0.051810458,0.98950696,0.053715218
Peru,135,2000,5,5/28/2000,vio,1,peace,0,1,4,7,1,1940.23999,1.019071102,3.387774467,0.004786755,-0.064723954,103.2370682,-0.125138074,0,0,4.787491798,0,2.670094546,6252.5,3.001506656,1.034579022,0.310314268,0.031357348,0.074855015,0.051810458,0.985010386,0.053715218
Zimbabwe,552,2000,6,6/24/2000,vio,1,vio,1,1,7,1,7,969.8239746,0.96612376,4.151040077,0.001514686,0.141115498,89.00643921,-0.360803217,0,0,5.501258373,0,0.57232236,991.8995972,4.384304214,0.964045415,0.977744102,-0.095514379,-0.01013,0.03747591,1.0021559,-0.014578464
Japan,740,2000,6,6/25/2000,peace,0,peace,0,15,0,15,0,38535.58984,1.06927228,1.1939224,0.000449839,0.178302247,137.8704071,-0.361005604,1,0,1.386294365,3.915350914,1.471904758,4110.361328,3.368249489,1.037701233,9.375231743,0.031094605,0.021781838,-0.00158006,1.030423999,-0.017072985
Mexico,70,2000,7,7/2/2000,peace,0,peace,0,5,1,10,0,7016.240234,1.165500045,3.072693348,0.002030591,-1.492611664,132.5383759,-0.361005604,1,0,4.248495102,0,2.67830179,6252.5,3.001506656,1.034579022,1.122149587,0.031357348,-0.108604066,0.051045265,1.126545191,0.053715218
Mexico,70,2000,7,7/2/2000,peace,0,peace,0,5,1,10,0,7016.240234,1.165500045,3.072693348,0.002030591,-1.492611664,132.5383759,-0.361005604,1,0,4.248495102,0,2.67830179,6252.5,3.001506656,1.034579022,1.122149587,0.031357348,-0.108604066,0.051045265,1.126545191,0.053715218
Mongolia,712,2000,7,7/2/2000,peace,0,peace,0,9,0,9,0,553.0969849,1.062065125,3.875359058,0.001332491,-0.836750673,60.65862656,-0.361005604,1,0,3.663561583,2.089804411,1.395634169,4065.51416,3.375385432,1.038318357,0.136046007,0.050246544,-0.040828947,-0.099234715,1.022870421,-0.012089597
Syria,652,2000,7,7/10/2000,peace,0,peace,0,8,2,8,1,1202.890015,1.153110147,2.985682011,0.004061411,-1.568040639,93.69638824,-0.361005604,0,0,1.098612309,0,0.384622551,8821.078125,3.105398651,1.111379056,0.136365414,0.073274165,-0.000191323,-0.137504682,1.0375489,0.048312891
Venezuela,101,2000,7,7/30/2000,peace,0,peace,0,7,0,8,0,4823.959961,1.170415163,2.917770624,0.004083771,0.105538391,102.0152283,-0.355743349,1,0,2.944438934,3.772760868,2.67830179,6252.5,3.001506656,1.034579022,0.771524966,0.031357348,-0.108604066,0.051045265,1.131296039,0.053715218
Venezuela,101,2000,7,7/30/2000,peace,0,peace,0,7,0,8,0,4823.959961,1.170415163,2.917770624,0.004083771,0.105538391,102.0152283,-0.355743349,1,0,2.944438934,3.772760868,2.67830179,6252.5,3.001506656,1.034579022,0.771524966,0.031357348,-0.108604066,0.051045265,1.131296039,0.053715218
Paraguay,150,2000,8,8/13/2000,peace,0,peace,0,2,4,5,3,1675.790039,0.982061625,3.321432352,0.004638843,-1.116873346,73.68215179,-0.35492,1,0,2.944438934,2.11021328,2.69153909,6066.064453,3.025182412,1.035796555,0.276256561,0.037656754,-0.089906245,0.073222928,0.948122144,0.055171158
Mauritius,590,2000,9,9/11/2000,peace,0,peace,0,6,1,6,1,4102.589844,1.063081264,2.797281265,0.000997199,-0.563896545,50.23405838,-0.361005604,1,0,4.077537537,3.51402998,0.644923662,1056.705566,4.356875202,0.965757083,3.88243413,-0.013422111,-0.001619053,0.128885955,1.100775003,-0.012905419
Mauritius,590,2000,9,9/11/2000,peace,0,peace,0,6,1,6,1,4102.589844,1.063081264,2.797281265,0.002995715,-0.563896545,50.23405838,-0.361005604,1,0,0.693147182,3.51402998,0.644923662,1056.705566,4.356875202,0.965757083,3.88243413,-0.013422111,-0.001619053,0.128885955,1.100775003,-0.012905419
Poland,290,2000,10,10/8/2000,peace,0,peace,0,8,2,8,2,4476.25,1.031489015,2.091864109,0.000436732,-0.200149116,111.3720398,-0.361005604,1,0,4.094344616,2.512305737,2.456552971,16253.88574,2.094214259,0.985018155,0.275395691,-0.043768127,-0.088517293,-0.136288464,1.047177672,0.006918147
Lithuania,368,2000,10,10/8/2000,peace,0,peace,0,8,0,8,0,3297.449951,1.059033751,2.261763096,0.000558063,-0.40402555,66.59886169,-0.361005604,1,0,3.526360512,2.456735849,2.456552971,16253.88574,2.094214259,0.985018155,0.202871487,-0.043768127,-0.088517293,-0.136288464,1.075141311,0.006918147
Sri Lanka,780,2000,10,10/10/2000,peace,1,peace,0,1,7,7,1,1031.359985,1.039009213,2.639057398,0.000866181,-0.046380299,96.80081177,5.98457098,1,0,4.290459633,1.933933973,1.457813064,4186.241699,3.369242321,1.041303254,0.24636896,0.066495955,0.190645337,0.044595409,0.997796953,-0.021806104
Slovenia,349,2000,10,10/15/2000,peace,0,peace,0,4,0,4,0,10259.49023,0.891396344,1.504077435,0.000481794,-1.775278972,57.67011642,-0.361005604,1,0,1.945910096,2.294216871,2.456552971,16253.88574,2.094214259,0.985018155,0.63120234,-0.043768127,-0.088517293,-0.136288464,0.904954255,0.006918147
Belarus,370,2000,10,10/15/2000,vio,0,vio,0,7,0,7,0,1277.050049,1.095615983,2.4336133,0.000683049,-0.04959726,84.9384079,-0.361005604,0,0,4.343805313,0,2.456552971,16253.88574,2.094214259,0.985018155,0.078568906,-0.043768127,-0.088517293,-0.136288464,1.112280011,0.006918147
Egypt,651,2000,10,10/18/2000,vio,0,vio,0,2,7,2,5,1642.630005,1.071590304,3.610917807,0.000726835,-0.762917233,123.7009811,-0.357153207,0,0,5.438079357,0,0.385760332,8821.078125,3.105398651,1.111379056,0.186216474,0.10088864,0.037262212,0.00447622,0.964198768,0.039563887
Belarus,370,2000,10,10/29/2000,vio,1,vio,1,1,1,1,1,1277.050049,1.095615983,2.4336133,0.000683049,-0.04959726,84.9384079,-0.361005604,0,0,4.343805313,0,2.456552971,16253.88574,2.094214259,0.985018155,0.078568906,-0.043768127,-0.088517293,-0.136288464,1.112280011,0.006918147
Tanzania,510,2000,10,10/29/2000,peace,0,peace,0,6,0,6,0,380.0799866,1.02470088,4.385769844,0.004134046,-0.553610412,108.3262024,-0.361005604,0,0,4.110873699,0,0.587155421,984.803894,4.389385863,0.961212112,0.385944843,-0.043603525,-0.077357285,0.066343427,1.066050768,-0.01745039
Tanzania,510,2000,10,10/29/2000,peace,0,peace,0,6,0,6,0,380.0799866,1.02470088,4.385769844,0.004134046,-0.553610412,108.3262024,-0.361005604,0,0,4.110873699,0,0.587155421,984.803894,4.389385863,0.961212112,0.385944843,-0.043603525,-0.077357285,0.066343427,1.066050768,-0.01745039
Kyrgyz Republic,703,2000,10,10/29/2000,vio,1,vio,1,1,4,1,4,280.6350098,1.085767269,3.728100061,0.001761353,-0.034467651,72.39157104,-0.355129272,0,0,4.804020882,0,1.457813064,4186.241699,3.369242321,1.041303254,0.067037463,0.066495955,0.190645337,0.044595409,1.04270041,-0.021806104
Azerbaijan,373,2000,11,11/5/2000,peace,0,peace,0,2,2,2,2,656.3859863,1.139549136,4.104294777,0.004790892,-1.859228171,81.01917267,-0.357362509,0,0,4.510859489,0,2.483716036,16116.11133,2.078479759,0.987747511,0.040728558,-0.005459432,-0.122456692,-0.03633672,1.153684616,0.017478494
Tanzania,510,2000,11,11/5/2000,peace,0,peace,0,7,0,7,0,380.0799866,1.02470088,4.385769844,0.002063405,-0.88990082,108.3262024,-0.361005604,0,0,4.127134323,0,0.60793157,991.8995972,4.384304214,0.964045415,0.383183926,-0.049722251,-0.037929032,0.082492948,1.06291759,-0.014617087
United States of America,2,2000,11,11/7/2000,peace,0,peace,0,13,0,13,0,36317.73828,1.052854776,1.96009481,0.000918856,0.035968512,157.5382385,-0.30014953,1,0,4.564348221,5.359725952,2.612345504,6132.714844,3.014886519,1.034041846,5.921967506,0.008621939,-0.203049883,-0.03243839,1.018193603,0.053178042
United States of America,2,2000,11,11/7/2000,peace,0,peace,0,13,0,13,0,36317.73828,1.052854776,1.96009481,0.000918856,0.035968512,157.5382385,-0.30014953,1,0,4.564348221,5.359725952,2.612345504,6132.714844,3.014886519,1.034041846,5.921967506,0.008621939,-0.203049883,-0.03243839,1.018193603,0.053178042
Czech Republic,316,2000,11,11/12/2000,peace,0,peace,0,7,0,7,0,5997.689941,0.951386094,1.722766638,0.000509982,0.669580001,85.27482605,-0.361005604,1,0,3.401197433,2.187922239,2.483716036,16116.11133,2.078479759,0.987747511,0.372154921,-0.005459432,-0.122456692,-0.03633672,0.963187516,0.017478494
Czech Republic,316,2000,11,11/19/2000,peace,0,peace,0,8,0,8,0,5997.689941,0.951386094,1.722766638,0.000509982,0.669580001,85.27482605,-0.361005604,1,0,3.401197433,2.187922239,2.483716036,16116.11133,2.078479759,0.987747511,0.372154921,-0.005459432,-0.122456692,-0.03633672,0.963187516,0.017478494
Romania,360,2000,11,11/26/2000,peace,0,peace,0,10,0,9,0,1661.709961,1.037997842,3.144152403,0.001040518,-1.32887628,100.1504135,-0.361005604,1,0,2.564949274,2.319114447,2.483716036,16116.11133,2.078479759,0.987747511,0.103108615,-0.005459432,-0.122456692,-0.03633672,1.050873637,0.017478494
Romania,360,2000,11,11/26/2000,peace,0,peace,0,10,0,9,0,1661.709961,1.037997842,3.144152403,0.001040518,-1.32887628,100.1504135,-0.361005604,1,0,2.564949274,2.319114447,2.483716036,16116.11133,2.078479759,0.987747511,0.103108615,-0.005459432,-0.122456692,-0.03633672,1.050873637,0.017478494
Canada,20,2000,11,11/27/2000,peace,0,peace,0,7,0,7,0,24296.46094,1.087563396,1.648658633,0.000370327,0.369721418,106.7292938,-0.358779252,1,0,4.454347134,4.247303963,2.612345504,6132.714844,3.014886519,1.034041846,3.961779118,0.008621939,-0.203049883,-0.03243839,1.051759601,0.053178042
Ghana,452,2000,12,12/7/2000,vio,1,peace,0,1,1,2,0,606.3200073,0.625032723,4.172847748,0.006555436,-0.925718731,97.2377243,-0.361005604,1,0,5.438079357,2.187922239,0.614342487,991.8995972,4.384304214,0.964045415,0.61127156,-0.034208246,0.067344502,0.108289227,0.648343623,-0.013053469
Ghana,452,2000,12,12/7/2000,vio,1,peace,0,1,1,2,0,606.3200073,0.625032723,4.172847748,0.006555436,-0.925718731,97.2377243,-0.361005604,1,0,5.438079357,2.187922239,0.614342487,991.8995972,4.384304214,0.964045415,0.61127156,-0.034208246,0.067344502,0.108289227,0.648343623,-0.013053469
Romania,360,2000,12,12/10/2000,peace,0,peace,0,11,0,10,0,1661.709961,1.037997842,3.144152403,0.001191218,-1.694143578,100.1504135,-0.361005604,1,0,2.639057398,2.32727766,2.543622994,16170.32617,2.118901641,0.991273908,0.102762923,0.023191234,-0.084324338,-0.017593127,1.047135234,0.02575797
Romania,360,2000,12,12/10/2000,peace,0,peace,0,11,0,10,0,1661.709961,1.037997842,3.144152403,0.001195056,-1.694143578,100.1504135,-0.361005604,1,0,0.693147182,2.32727766,2.543622994,16170.32617,2.118901641,0.991273908,0.102762923,0.023191234,-0.084324338,-0.017593127,1.047135234,0.02575797
Trinidad and Tobago,52,2000,12,12/11/2000,peace,0,peace,0,6,0,6,0,6541.689941,1.194789886,3.230804443,0.000610194,-0.351780916,51.33388138,-0.361005604,1,0,4.143134594,3.674188852,2.712500267,6252.5,3.001506656,1.034579022,1.046251893,0.001019638,-0.170588851,0.056470308,1.154856086,0.055227846
Sudan,625,2000,12,12/13/2000,vio,0,vio,0,5,1,7,0,422.315979,1.198256731,4.216562271,0.009029432,-0.44636399,104.0951385,5.412266731,0,0,4.941642284,0,0.614342487,991.8995972,4.384304214,0.964045415,0.425764859,-0.034208246,0.067344502,0.108289227,1.242946386,-0.013053469
Sudan,625,2000,12,12/13/2000,vio,0,vio,0,5,1,7,0,422.315979,1.198256731,4.216562271,0.009029432,-0.44636399,104.0951385,5.412266731,0,0,4.941642284,0,0.614342487,991.8995972,4.384304214,0.964045415,0.425764859,-0.034208246,0.067344502,0.108289227,1.242946386,-0.013053469
Serbia (Yugoslavia),345,2000,12,12/23/2000,peace,0,peace,0,5,2,5,2,1238.890015,0.821719468,2.388762712,0.000989322,-2.892075131,79.65506744,5.427634716,1,0,1.386294365,0.15415068,2.543622994,16170.32617,2.118901641,0.991273908,0.076615028,0.023191234,-0.084324338,-0.017593127,0.828952968,0.02575797
Ghana,452,2000,12,12/28/2000,vio,1,peace,0,1,2,3,0,606.3200073,0.625032723,4.172847748,0.006555436,-0.925718731,97.2377243,-0.361005604,1,0,5.438079357,2.187922239,0.614342487,991.8995972,4.384304214,0.964045415,0.61127156,-0.034208246,0.067344502,0.108289227,0.648343623,-0.013053469
Thailand,800,2001,1,1/6/2001,vio,0,peace,0,3,5,5,1,1921.670044,0.946295202,2.906901121,0.004142068,0.957244383,122.4358444,-0.338086814,1,0,3.68887949,2.268683434,1.505966174,3869.866699,3.332790066,0.995506414,0.496572673,-0.027479567,0.07596375,0.072921954,0.950566649,-0.045985252
Azerbaijan,373,2001,1,1/7/2001,peace,0,peace,0,3,2,3,2,674.78302,1.028027773,4.039536476,0.00445446,-1.724822363,81.19756317,-0.358374476,0,0,4.532599449,0,2.557696257,16719.98242,2.049954443,1.053434236,0.04035788,0.049571816,-0.107894734,-0.024949145,0.975882232,0.063370503
Portugal,235,2001,1,1/14/2001,peace,0,peace,0,14,0,14,0,11734.87012,1.017639637,1.648658633,0.000307885,1.340828412,85.52012634,-0.361005604,1,0,4.094344616,3.238678455,2.557696257,16719.98242,2.049954443,1.053434236,0.701847017,0.049571816,-0.107894734,-0.024949145,0.966021061,0.063370503
Cote d'Ivoire,437,2001,1,1/14/2001,vio,1,peace,1,1,4,1,4,664.1276855,1.019686222,4.58190155,0.017434832,-0.781417999,94.76449585,-0.322118372,0,0,1.609437943,0,0.641284608,955.6242676,4.358755593,0.990171059,0.694967389,-0.033368465,0.039260749,0.105327614,1.029808164,0.026125643
Thailand,800,2001,1,1/29/2001,vio,1,peace,0,1,6,6,1,1921.670044,0.946295202,2.906901121,0.004142068,0.957244383,122.4358444,-0.338086814,1,0,3.68887949,2.268683434,1.505966174,3869.866699,3.332790066,0.995506414,0.496572673,-0.027479567,0.07596375,0.072921954,0.950566649,-0.045985252
Israel,666,2001,2,2/6/2001,vio,0,peace,0,8,0,8,0,20302.39063,0.965031922,1.686398983,0.001898919,-0.716293493,76.0615387,-0.173020244,1,0,3.044522524,3.984343767,0.386815777,8234.129883,3.062496115,0.939779872,2.465638876,-0.068002433,0.036822524,0.00412074,1.026870131,-0.17159918
Moldova,359,2001,2,2/25/2001,peace,0,peace,0,5,0,5,0,489.9099731,1.12882483,3.16547513,0.001017228,-0.588856244,68.96134186,-0.361005604,1,0,3.931825638,2.44234705,2.564962149,16719.98242,2.049954443,1.053434236,0.029300867,0.06404236,-0.057367448,0.106504589,1.071566463,0.066613019
Benin,434,2001,3,3/4/2001,peace,0,peace,0,9,0,9,0,518.0710449,1.010081887,4.470495224,0.001268245,-1.030060138,77.67234039,-0.361005604,1,0,4.110873699,2.390290737,0.632339992,979.7600098,4.356035331,0.998755585,0.528773427,-0.007598755,0.066530533,0.08326862,1.01134038,0.034710169
Uganda,500,2001,3,3/12/2001,vio,1,vio,0,1,2,2,1,268.0650024,0.978468001,4.454347134,0.009164028,-0.138188283,102.5366592,0.925926626,0,0,5.21493578,0,0.632339992,979.7600098,4.356035331,0.998755585,0.273602724,-0.007598755,0.066530533,0.08326862,0.979687154,0.034710169
Benin,434,2001,3,3/18/2001,peace,0,peace,0,10,0,10,0,518.0710449,1.010081887,4.470495224,0.001268245,-1.030060138,77.67234039,-0.361005604,1,0,4.110873699,2.390290737,0.632339992,979.7600098,4.356035331,0.998755585,0.528773427,-0.007598755,0.066530533,0.08326862,1.01134038,0.034710169
Guyana,110,2001,3,3/19/2001,vio,1,peace,0,1,4,3,2,1515.530029,1.000092387,3.597312212,0.001236366,-0.124124707,43.73685074,-0.361005604,1,0,3.044522524,2.242481232,2.737632564,6122.722168,2.967783599,0.988857966,0.247525528,-0.043369304,-0.135166779,0.080055952,1.011361003,-0.043041673
Senegal,433,2001,4,4/29/2001,peace,0,peace,0,3,3,8,0,609.8320313,1.010338187,4.195697308,0.002041367,-1.072560074,84.38317108,-0.204844356,1,0,2.639057398,0.693147182,0.638058382,979.7600098,4.356035331,0.998755585,0.622430027,-0.011684073,0.114838213,0.09449555,1.011597037,0.036292788
Italy,325,2001,5,5/13/2001,peace,0,peace,0,6,1,8,0,20423.41797,1.015251517,1.481604576,0.000393983,0.478000143,119.9969788,-0.361005604,1,0,2.708050251,4.032764435,2.585353567,16719.98242,2.049954443,1.053434236,1.221497536,0.055393539,0.016430367,0.081188843,0.963754058,0.063847348
Philippines,840,2001,5,5/14/2001,vio,1,vio,0,1,6,4,3,970.3770142,0.922437906,3.380994558,0.001250617,0.718813942,127.1654282,1.010479093,1,0,1.791759491,2.788092852,1.47877868,3938.9021,3.331256065,0.997831648,0.246357232,-0.018745124,0.136939421,0.053157132,0.92444241,-0.040126
Chad,483,2001,5,5/20/2001,peace,0,peace,0,6,0,6,0,252.5900116,1.201550841,4.650143623,0.009419127,-0.112482403,81.90335083,-0.011788107,0,0,4.84418726,0,0.643631788,979.7600098,4.356035331,0.998755585,0.25780803,-0.007598755,0.1446459,0.07932172,1.203047991,0.034710169
Mongolia,712,2001,5,5/20/2001,peace,0,peace,0,10,0,10,0,610.3249512,1.103468299,3.813307047,0.000701168,-0.655545543,60.80748367,-0.361005604,1,0,3.891820192,2.187922239,1.47877868,3938.9021,3.331256065,0.997831648,0.154947981,-0.018745124,0.136939421,0.053157132,1.105866194,-0.040126
Cyprus,352,2001,5,5/27/2001,peace,0,peace,0,12,1,13,1,14905.01953,1.030432463,1.629240513,0.000312578,-0.735019517,42.95964813,-0.361005604,0,0,4.615120411,0,2.585353567,16719.98242,2.049954443,1.053434236,0.891449451,0.055393539,0.016430367,0.081188843,0.978164971,0.063847348
United Kingdom,200,2001,6,6/7/2001,peace,0,peace,0,6,0,6,0,27510.33008,0.980974793,1.686398983,0.000351859,0.704964507,120.7131729,-0.339503586,1,0,3.931825638,4.504428387,2.578122917,16480.75391,2.033886854,1.052132542,1.669239759,0.046958711,-0.00724102,0.061998598,0.9323681,0.062068813
Iran,630,2001,6,6/8/2001,peace,0,peace,0,9,3,9,1,3131.724121,0.625032723,3.299533844,0.005171562,-1.624574895,123.258049,-0.205039844,0,0,3.871201038,0,0.388286294,8234.129883,3.062496115,0.939779872,0.380334556,-0.003850568,0.029514857,0.024463765,0.665084183,-0.173816681
